      1000        600 3.35390737995  3.26809184688  4.54822492678  2.35484226847  6.0972277105  1.75407042791
      1200        600 1.35564721382  0.990279487694  1.37818297132  0.713550653686  1.84755218913  0.531508010435
      1400        600 0.802605614877  0.692810136814  0.964190174131  0.499208496068  1.29256846532  0.371849295407
      1600        600 0.634112554141  0.679339366948  0.945441230935  0.489501872778  1.26743226344  0.364618864421
      1800        600 0.822470368281  0.926680782634  1.28966793706  0.66772527938  1.72889100788  0.497373458911
      2000        600 1.31697130796  1.4901432509  2.07384074595  1.07373151506  2.78014024326  0.799798844061
      2200        600 2.2032984389  2.48586108177  3.45960475382  1.79120018406  4.63785024698  1.33422680075
      2400        600 3.73801490831  4.2390960153  5.89959935391  3.05450349373  7.90882508181  2.27523352819
      2600        600 6.7758647339  7.68620736973  10.6969520023  5.53833656971  14.3400712984  4.12538600094
      2800        600 13.5175661376  15.2789127112  21.2638100553  11.0093136001  28.5056651738  8.20058478103
      3000        600 26.2521576753  30.0045284029  41.7576762955  21.6199463578  55.9789939955  16.1042268396
