       800        500 2.01664813249  1.86492470783  2.59543876743  1.34378212094  3.47936530868  1.00095684849
      1000        500 0.586147959667  0.516007480613  0.718132898914  0.371811693539  0.962706468588  0.27695483301
      1200        500 0.295805047259  0.301703879468  0.419884159858  0.217393731835  0.562884722854  0.161932874626
      1400        500 0.201221168578  0.211095149625  0.293783503156  0.152105771644  0.393836432265  0.113300178964
      1600        500 0.219608400208  0.260666833885  0.36277279316  0.187824730554  0.486324155519  0.139906463537
      1800        500 0.30724284757  0.380526208751  0.529582306305  0.274190401972  0.709944969035  0.204238423618
      2000        500 0.467278370491  0.591764587843  0.823564691778  0.426398737476  1.10404530282  0.317615226766
      2200        500 0.745352296183  0.933709292825  1.29945373947  0.672789018557  1.74200382204  0.501146118506
      2400        500 1.18481446248  1.45269500686  2.02173159834  1.04674811864  2.71027645623  0.779698035985
      2600        500 1.85013991989  2.33208814777  3.24560390122  1.68039865826  4.35093743055  1.25169211118
      2800        500 2.92641012076  3.62662399383  5.04722326429  2.61318422224  6.76612481559  1.94650427332
      3000        500 4.49393256545  5.65261999854  7.86678422813  4.07302753411  10.5460406849  3.03390752786
